,indicator,group,state,subgroup,week,week_label,value,lowci,highci,confidence_interval,quartile_range
1471,Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,8,June 18 - June 23,36.7,34.4,39.1,34.4 - 39.1,
1472,Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,8,June 18 - June 23,28.3,26.8,29.9,26.8 - 29.9,
1473,Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,8,June 18 - June 23,26.2,25,27.5,25.0 - 27.5,
1474,Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,8,June 18 - June 23,26,24.2,27.8,24.2 - 27.8,
1475,Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,8,June 18 - June 23,19.3,17.8,20.8,17.8 - 20.8,
1476,Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,8,June 18 - June 23,14.5,12.5,16.6,12.5 - 16.6,
1477,Symptoms of Depressive Disorder,By Age,United States,80 years and above,8,June 18 - June 23,10.8,7.2,15.4,7.2 - 15.4,
1478,Symptoms of Depressive Disorder,By Gender,United States,Male,8,June 18 - June 23,23.8,22.8,24.8,22.8 - 24.8,
1479,Symptoms of Depressive Disorder,By Gender,United States,Female,8,June 18 - June 23,27.3,26.4,28.3,26.4 - 28.3,
1480,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,8,June 18 - June 23,29,26.6,31.4,26.6 - 31.4,
1481,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",8,June 18 - June 23,24.2,23.5,25,23.5 - 25.0,
1482,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",8,June 18 - June 23,28.1,26,30.3,26.0 - 30.3,
1483,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",8,June 18 - June 23,20.1,17.4,23.1,17.4 - 23.1,
1484,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",8,June 18 - June 23,34.1,29.9,38.5,29.9 - 38.5,
1485,Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,8,June 18 - June 23,31.4,28,34.9,28.0 - 34.9,
1486,Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,8,June 18 - June 23,28.8,27.3,30.3,27.3 - 30.3,
1487,Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,8,June 18 - June 23,28.6,27.3,29.8,27.3 - 29.8,
1488,Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,8,June 18 - June 23,18.2,17.3,19,17.3 - 19.0,
1489,Symptoms of Depressive Disorder,By State,Alabama,Alabama,8,June 18 - June 23,27.5,23.2,32.1,23.2 - 32.1,25.1-28.7
1490,Symptoms of Depressive Disorder,By State,Alaska,Alaska,8,June 18 - June 23,25.7,21.4,30.3,21.4 - 30.3,25.1-28.7
1491,Symptoms of Depressive Disorder,By State,Arizona,Arizona,8,June 18 - June 23,28.9,26.3,31.5,26.3 - 31.5,28.8-35.6
1492,Symptoms of Depressive Disorder,By State,Arkansas,Arkansas,8,June 18 - June 23,28.7,23.7,34.1,23.7 - 34.1,25.1-28.7
1493,Symptoms of Depressive Disorder,By State,California,California,8,June 18 - June 23,26.4,23.7,29.3,23.7 - 29.3,25.1-28.7
1494,Symptoms of Depressive Disorder,By State,Colorado,Colorado,8,June 18 - June 23,23,18.7,27.8,18.7 - 27.8,22.5-25.0
1495,Symptoms of Depressive Disorder,By State,Connecticut,Connecticut,8,June 18 - June 23,28.7,24.3,33.4,24.3 - 33.4,25.1-28.7
1496,Symptoms of Depressive Disorder,By State,Delaware,Delaware,8,June 18 - June 23,22.9,18.9,27.4,18.9 - 27.4,22.5-25.0
1497,Symptoms of Depressive Disorder,By State,District of Columbia,District of Columbia,8,June 18 - June 23,31,26.5,35.8,26.5 - 35.8,28.8-35.6
1498,Symptoms of Depressive Disorder,By State,Florida,Florida,8,June 18 - June 23,28.8,25.6,32.3,25.6 - 32.3,28.8-35.6
1499,Symptoms of Depressive Disorder,By State,Georgia,Georgia,8,June 18 - June 23,27.9,23.7,32.5,23.7 - 32.5,25.1-28.7
1500,Symptoms of Depressive Disorder,By State,Hawaii,Hawaii,8,June 18 - June 23,18.3,14.5,22.6,14.5 - 22.6,15.7-22.4
1501,Symptoms of Depressive Disorder,By State,Idaho,Idaho,8,June 18 - June 23,23,18.8,27.5,18.8 - 27.5,22.5-25.0
1502,Symptoms of Depressive Disorder,By State,Illinois,Illinois,8,June 18 - June 23,23.8,20.8,27.1,20.8 - 27.1,22.5-25.0
1503,Symptoms of Depressive Disorder,By State,Indiana,Indiana,8,June 18 - June 23,23.7,20.1,27.5,20.1 - 27.5,22.5-25.0
1504,Symptoms of Depressive Disorder,By State,Iowa,Iowa,8,June 18 - June 23,26.1,21.7,31,21.7 - 31.0,25.1-28.7
1505,Symptoms of Depressive Disorder,By State,Kansas,Kansas,8,June 18 - June 23,24.4,20.1,29,20.1 - 29.0,22.5-25.0
1506,Symptoms of Depressive Disorder,By State,Kentucky,Kentucky,8,June 18 - June 23,29,24.4,33.8,24.4 - 33.8,28.8-35.6
1507,Symptoms of Depressive Disorder,By State,Louisiana,Louisiana,8,June 18 - June 23,35.6,29.8,41.8,29.8 - 41.8,28.8-35.6
1508,Symptoms of Depressive Disorder,By State,Maine,Maine,8,June 18 - June 23,19,14.5,24.2,14.5 - 24.2,15.7-22.4
1509,Symptoms of Depressive Disorder,By State,Maryland,Maryland,8,June 18 - June 23,22,18.6,25.8,18.6 - 25.8,15.7-22.4
1510,Symptoms of Depressive Disorder,By State,Massachusetts,Massachusetts,8,June 18 - June 23,22.8,18.5,27.6,18.5 - 27.6,22.5-25.0
1511,Symptoms of Depressive Disorder,By State,Michigan,Michigan,8,June 18 - June 23,23.3,20.7,26.1,20.7 - 26.1,22.5-25.0
1512,Symptoms of Depressive Disorder,By State,Minnesota,Minnesota,8,June 18 - June 23,21.5,17.3,26,17.3 - 26.0,15.7-22.4
1513,Symptoms of Depressive Disorder,By State,Mississippi,Mississippi,8,June 18 - June 23,29.3,23.9,35.2,23.9 - 35.2,28.8-35.6
1514,Symptoms of Depressive Disorder,By State,Missouri,Missouri,8,June 18 - June 23,25,20.1,30.5,20.1 - 30.5,22.5-25.0
1515,Symptoms of Depressive Disorder,By State,Montana,Montana,8,June 18 - June 23,21.6,17.9,25.6,17.9 - 25.6,15.7-22.4
1516,Symptoms of Depressive Disorder,By State,Nebraska,Nebraska,8,June 18 - June 23,22.1,18.1,26.5,18.1 - 26.5,15.7-22.4
1517,Symptoms of Depressive Disorder,By State,Nevada,Nevada,8,June 18 - June 23,32.5,28.5,36.6,28.5 - 36.6,28.8-35.6
1518,Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,8,June 18 - June 23,23,17.9,28.7,17.9 - 28.7,22.5-25.0
1519,Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,8,June 18 - June 23,24.4,20.8,28.2,20.8 - 28.2,22.5-25.0
1520,Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,8,June 18 - June 23,29.4,24.6,34.6,24.6 - 34.6,28.8-35.6
1521,Symptoms of Depressive Disorder,By State,New York,New York,8,June 18 - June 23,24.2,20.8,27.9,20.8 - 27.9,22.5-25.0
1522,Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,8,June 18 - June 23,22.5,19.4,25.9,19.4 - 25.9,22.5-25.0
1523,Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,8,June 18 - June 23,25.1,20.1,30.8,20.1 - 30.8,25.1-28.7
1524,Symptoms of Depressive Disorder,By State,Ohio,Ohio,8,June 18 - June 23,21.5,17.8,25.5,17.8 - 25.5,15.7-22.4
1525,Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,8,June 18 - June 23,33.2,27.2,39.5,27.2 - 39.5,28.8-35.6
1526,Symptoms of Depressive Disorder,By State,Oregon,Oregon,8,June 18 - June 23,31,27,35.2,27.0 - 35.2,28.8-35.6
1527,Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,8,June 18 - June 23,27.3,23.7,31.2,23.7 - 31.2,25.1-28.7
1528,Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,8,June 18 - June 23,22.1,17.6,27.1,17.6 - 27.1,15.7-22.4
1529,Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,8,June 18 - June 23,22.4,18.6,26.5,18.6 - 26.5,15.7-22.4
1530,Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,8,June 18 - June 23,21.7,15.9,28.5,15.9 - 28.5,15.7-22.4
1531,Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,8,June 18 - June 23,26.8,22.3,31.6,22.3 - 31.6,25.1-28.7
1532,Symptoms of Depressive Disorder,By State,Texas,Texas,8,June 18 - June 23,25.6,23,28.3,23.0 - 28.3,25.1-28.7
1533,Symptoms of Depressive Disorder,By State,Utah,Utah,8,June 18 - June 23,27.3,23.4,31.4,23.4 - 31.4,25.1-28.7
1534,Symptoms of Depressive Disorder,By State,Vermont,Vermont,8,June 18 - June 23,18.4,14.1,23.3,14.1 - 23.3,15.7-22.4
1535,Symptoms of Depressive Disorder,By State,Virginia,Virginia,8,June 18 - June 23,26.9,22.5,31.6,22.5 - 31.6,25.1-28.7
1536,Symptoms of Depressive Disorder,By State,Washington,Washington,8,June 18 - June 23,26.4,23.3,29.6,23.3 - 29.6,25.1-28.7
1537,Symptoms of Depressive Disorder,By State,West Virginia,West Virginia,8,June 18 - June 23,30.2,24,37,24.0 - 37.0,28.8-35.6
1538,Symptoms of Depressive Disorder,By State,Wisconsin,Wisconsin,8,June 18 - June 23,15.7,12.9,18.9,12.9 - 18.9,15.7-22.4
1539,Symptoms of Depressive Disorder,By State,Wyoming,Wyoming,8,June 18 - June 23,17.6,12.7,23.4,12.7 - 23.4,15.7-22.4
1540,Symptoms of Anxiety Disorder,National Estimate,United States,United States,8,June 18 - June 23,31.2,30.5,32,30.5 - 32.0,
1541,Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,8,June 18 - June 23,42.8,40.4,45.2,40.4 - 45.2,
1542,Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,8,June 18 - June 23,36,34.4,37.5,34.4 - 37.5,
1543,Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,8,June 18 - June 23,34,32.4,35.7,32.4 - 35.7,
1544,Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,8,June 18 - June 23,32.4,30.4,34.4,30.4 - 34.4,
1545,Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,8,June 18 - June 23,23.1,21.3,24.9,21.3 - 24.9,
1546,Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,8,June 18 - June 23,14.8,13.1,16.8,13.1 - 16.8,
1547,Symptoms of Anxiety Disorder,By Age,United States,80 years and above,8,June 18 - June 23,11.4,7.9,15.8,7.9 - 15.8,
1548,Symptoms of Anxiety Disorder,By Gender,United States,Male,8,June 18 - June 23,27.4,26.5,28.4,26.5 - 28.4,
1549,Symptoms of Anxiety Disorder,By Gender,United States,Female,8,June 18 - June 23,34.8,33.9,35.8,33.9 - 35.8,
1550,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,8,June 18 - June 23,36.5,34,39.1,34.0 - 39.1,
1551,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",8,June 18 - June 23,29.8,29,30.5,29.0 - 30.5,
1552,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",8,June 18 - June 23,32.6,30.4,34.9,30.4 - 34.9,
1553,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",8,June 18 - June 23,23,20,26.2,20.0 - 26.2,
1554,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",8,June 18 - June 23,39.7,35.8,43.8,35.8 - 43.8,
1555,Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,8,June 18 - June 23,36.6,33.3,39.9,33.3 - 39.9,
1556,Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,8,June 18 - June 23,32.7,31.1,34.4,31.1 - 34.4,
1557,Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,8,June 18 - June 23,33.7,32.1,35.2,32.1 - 35.2,
1558,Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,8,June 18 - June 23,26,25,27,25.0 - 27.0,
1559,Symptoms of Anxiety Disorder,By State,Alabama,Alabama,8,June 18 - June 23,33.7,28.5,39.2,28.5 - 39.2,33.4-41.3
1560,Symptoms of Anxiety Disorder,By State,Alaska,Alaska,8,June 18 - June 23,31.8,27.3,36.5,27.3 - 36.5,30.9-33.3
1561,Symptoms of Anxiety Disorder,By State,Arizona,Arizona,8,June 18 - June 23,34.7,32,37.5,32.0 - 37.5,33.4-41.3
1562,Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,8,June 18 - June 23,32.7,27.6,38.2,27.6 - 38.2,30.9-33.3
1563,Symptoms of Anxiety Disorder,By State,California,California,8,June 18 - June 23,34.4,31.7,37.2,31.7 - 37.2,33.4-41.3
1564,Symptoms of Anxiety Disorder,By State,Colorado,Colorado,8,June 18 - June 23,26.7,21.9,32,21.9 - 32.0,21.3-27.7
1565,Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,8,June 18 - June 23,34.5,30.2,39,30.2 - 39.0,33.4-41.3
1566,Symptoms of Anxiety Disorder,By State,Delaware,Delaware,8,June 18 - June 23,23.6,19.1,28.6,19.1 - 28.6,21.3-27.7
1567,Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,8,June 18 - June 23,39.6,34.2,45.2,34.2 - 45.2,33.4-41.3
1568,Symptoms of Anxiety Disorder,By State,Florida,Florida,8,June 18 - June 23,33.3,29.8,36.9,29.8 - 36.9,30.9-33.3
1569,Symptoms of Anxiety Disorder,By State,Georgia,Georgia,8,June 18 - June 23,32.6,28.7,36.8,28.7 - 36.8,30.9-33.3
1570,Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,8,June 18 - June 23,22.9,19.2,27.1,19.2 - 27.1,21.3-27.7
1571,Symptoms of Anxiety Disorder,By State,Idaho,Idaho,8,June 18 - June 23,28.3,24.4,32.4,24.4 - 32.4,27.8-30.8
1572,Symptoms of Anxiety Disorder,By State,Illinois,Illinois,8,June 18 - June 23,30.6,27.1,34.2,27.1 - 34.2,27.8-30.8
1573,Symptoms of Anxiety Disorder,By State,Indiana,Indiana,8,June 18 - June 23,30.6,27.3,34.1,27.3 - 34.1,27.8-30.8
1574,Symptoms of Anxiety Disorder,By State,Iowa,Iowa,8,June 18 - June 23,32.4,28.2,36.8,28.2 - 36.8,30.9-33.3
1575,Symptoms of Anxiety Disorder,By State,Kansas,Kansas,8,June 18 - June 23,29.4,24.2,35,24.2 - 35.0,27.8-30.8
1576,Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,8,June 18 - June 23,33.2,28.7,38,28.7 - 38.0,30.9-33.3
1577,Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,8,June 18 - June 23,41.3,36.2,46.6,36.2 - 46.6,33.4-41.3
1578,Symptoms of Anxiety Disorder,By State,Maine,Maine,8,June 18 - June 23,24.1,19.9,28.7,19.9 - 28.7,21.3-27.7
1579,Symptoms of Anxiety Disorder,By State,Maryland,Maryland,8,June 18 - June 23,30.1,26.7,33.6,26.7 - 33.6,27.8-30.8
1580,Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,8,June 18 - June 23,27.9,24.2,31.8,24.2 - 31.8,27.8-30.8
1581,Symptoms of Anxiety Disorder,By State,Michigan,Michigan,8,June 18 - June 23,27.4,24.9,30,24.9 - 30.0,21.3-27.7
1582,Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,8,June 18 - June 23,25,20.7,29.7,20.7 - 29.7,21.3-27.7
1583,Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,8,June 18 - June 23,31.8,26.6,37.4,26.6 - 37.4,30.9-33.3
1584,Symptoms of Anxiety Disorder,By State,Missouri,Missouri,8,June 18 - June 23,28.3,23.7,33.3,23.7 - 33.3,27.8-30.8
1585,Symptoms of Anxiety Disorder,By State,Montana,Montana,8,June 18 - June 23,27.8,24.5,31.4,24.5 - 31.4,27.8-30.8
1586,Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,8,June 18 - June 23,25,20.8,29.6,20.8 - 29.6,21.3-27.7
1587,Symptoms of Anxiety Disorder,By State,Nevada,Nevada,8,June 18 - June 23,38.4,34.4,42.6,34.4 - 42.6,33.4-41.3
1588,Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,8,June 18 - June 23,31.2,25.2,37.7,25.2 - 37.7,30.9-33.3
1589,Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,8,June 18 - June 23,30.8,26.4,35.4,26.4 - 35.4,27.8-30.8
1590,Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,8,June 18 - June 23,39,34,44.2,34.0 - 44.2,33.4-41.3
1591,Symptoms of Anxiety Disorder,By State,New York,New York,8,June 18 - June 23,26.9,23.6,30.5,23.6 - 30.5,21.3-27.7
1592,Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,8,June 18 - June 23,29.1,25.3,33.2,25.3 - 33.2,27.8-30.8
1593,Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,8,June 18 - June 23,28.7,23.3,34.6,23.3 - 34.6,27.8-30.8
1594,Symptoms of Anxiety Disorder,By State,Ohio,Ohio,8,June 18 - June 23,27.7,24.3,31.2,24.3 - 31.2,21.3-27.7
1595,Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,8,June 18 - June 23,39,33.8,44.3,33.8 - 44.3,33.4-41.3
1596,Symptoms of Anxiety Disorder,By State,Oregon,Oregon,8,June 18 - June 23,37.1,33,41.4,33.0 - 41.4,33.4-41.3
1597,Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,8,June 18 - June 23,32.7,29.7,35.8,29.7 - 35.8,30.9-33.3
1598,Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,8,June 18 - June 23,28.2,24.5,32.2,24.5 - 32.2,27.8-30.8
1599,Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,8,June 18 - June 23,31.4,26.5,36.6,26.5 - 36.6,30.9-33.3
1600,Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,8,June 18 - June 23,24.2,19.2,29.8,19.2 - 29.8,21.3-27.7
1601,Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,8,June 18 - June 23,30.8,26.2,35.8,26.2 - 35.8,27.8-30.8
1602,Symptoms of Anxiety Disorder,By State,Texas,Texas,8,June 18 - June 23,32.1,28.8,35.4,28.8 - 35.4,30.9-33.3
1603,Symptoms of Anxiety Disorder,By State,Utah,Utah,8,June 18 - June 23,33.3,29.1,37.6,29.1 - 37.6,30.9-33.3
1604,Symptoms of Anxiety Disorder,By State,Vermont,Vermont,8,June 18 - June 23,25,19.8,30.9,19.8 - 30.9,21.3-27.7
1605,Symptoms of Anxiety Disorder,By State,Virginia,Virginia,8,June 18 - June 23,31.9,27.6,36.5,27.6 - 36.5,30.9-33.3
1606,Symptoms of Anxiety Disorder,By State,Washington,Washington,8,June 18 - June 23,30.5,27.2,34,27.2 - 34.0,27.8-30.8
1607,Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,8,June 18 - June 23,34.7,28.3,41.5,28.3 - 41.5,33.4-41.3
1608,Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,8,June 18 - June 23,21.3,17.6,25.4,17.6 - 25.4,21.3-27.7
1609,Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,8,June 18 - June 23,23.7,19.4,28.3,19.4 - 28.3,21.3-27.7
1610,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,8,June 18 - June 23,36.1,35.4,36.9,35.4 - 36.9,
1611,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,8,June 18 - June 23,50,47.6,52.4,47.6 - 52.4,
1612,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,8,June 18 - June 23,40.8,39.3,42.4,39.3 - 42.4,
1613,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,8,June 18 - June 23,38.5,37,40,37.0 - 40.0,
1614,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,8,June 18 - June 23,36.3,34.5,38.2,34.5 - 38.2,
1615,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,8,June 18 - June 23,27.4,25.7,29.1,25.7 - 29.1,
1616,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,8,June 18 - June 23,19.3,17.2,21.6,17.2 - 21.6,
1617,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,8,June 18 - June 23,14.6,10.8,19.2,10.8 - 19.2,
1618,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender,United States,Male,8,June 18 - June 23,32.4,31.3,33.5,31.3 - 33.5,
1619,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender,United States,Female,8,June 18 - June 23,39.6,38.6,40.7,38.6 - 40.7,
1620,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,8,June 18 - June 23,42.3,39.9,44.7,39.9 - 44.7,
1621,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",8,June 18 - June 23,34.1,33.3,34.9,33.3 - 34.9,
1622,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",8,June 18 - June 23,39.1,36.8,41.5,36.8 - 41.5,
1623,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",8,June 18 - June 23,27.8,24.4,31.4,24.4 - 31.4,
1624,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",8,June 18 - June 23,45.1,41.2,48.9,41.2 - 48.9,
1625,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,8,June 18 - June 23,43.6,39.9,47.3,39.9 - 47.3,
1626,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,8,June 18 - June 23,38.1,36.5,39.6,36.5 - 39.6,
1627,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,8,June 18 - June 23,39.1,37.6,40.7,37.6 - 40.7,
1628,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,8,June 18 - June 23,29.2,28.1,30.3,28.1 - 30.3,
1629,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,8,June 18 - June 23,38,33.2,43,33.2 - 43.0,34.5-38.3
1630,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,8,June 18 - June 23,37.1,32.8,41.5,32.8 - 41.5,34.5-38.3
1631,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,8,June 18 - June 23,40.1,37.2,42.9,37.2 - 42.9,38.4-46.8
1632,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,8,June 18 - June 23,38.2,33.2,43.3,33.2 - 43.3,34.5-38.3
1633,Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,8,June 18 - June 23,39.1,36.3,42,36.3 - 42.0,38.4-46.8
1634,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,8,June 18 - June 23,31.4,26.5,36.7,26.5 - 36.7,24.6-31.7
1635,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,8,June 18 - June 23,39.4,34.8,44.1,34.8 - 44.1,38.4-46.8
